,ID,Probability
0,0.0,1.0
1,20.0,1.0
2,40.0,1.0
3,60.0,1.0
4,80.0,1.0
5,100.0,1.0
6,120.0,1.0
7,140.0,1.0
8,160.0,1.0
9,180.0,1.0
10,200.0,1.0
11,220.0,1.0
12,240.0,1.0
13,260.0,1.0
14,280.0,1.0
15,300.0,1.0
16,320.0,1.0
17,340.0,1.0
18,360.0,1.0
19,380.0,1.0
20,400.0,1.0
21,420.0,1.0
22,440.0,1.0
23,460.0,1.0
24,480.0,1.0
25,500.0,1.0
26,520.0,1.0
27,540.0,1.0
28,560.0,1.0
29,580.0,1.0
30,600.0,1.0
31,620.0,1.0
32,640.0,1.0
33,660.0,1.0
34,680.0,1.0
35,700.0,1.0
36,720.0,1.0
37,740.0,1.0
38,760.0,1.0
39,780.0,1.0
40,800.0,1.0
41,820.0,1.0
42,840.0,1.0
43,860.0,1.0
44,880.0,1.0
45,900.0,1.0
46,920.0,1.0
47,940.0,1.0
48,960.0,1.0
49,980.0,0.9285714285714286
50,1000.0,1.0
51,1020.0,1.0
52,1040.0,1.0
53,1060.0,1.0
54,1080.0,1.0
55,1100.0,1.0
56,1120.0,1.0
57,1140.0,0.9285714285714286
58,1160.0,1.0
59,1180.0,0.9285714285714286
60,1200.0,1.0
61,1220.0,1.0
62,1240.0,1.0
63,1260.0,1.0
64,1280.0,0.9285714285714286
65,1300.0,1.0
66,1320.0,1.0
67,1340.0,0.9285714285714286
68,1360.0,0.9285714285714286
69,1380.0,1.0
70,1400.0,0.5714285714285714
71,1420.0,0.9285714285714286
72,1440.0,1.0
73,1460.0,1.0
74,1480.0,0.9285714285714286
75,1500.0,1.0
76,1520.0,0.9285714285714286
77,1540.0,0.7142857142857143
78,1560.0,0.9285714285714286
79,1580.0,1.0
80,1600.0,0.8571428571428571
81,1620.0,0.8571428571428571
82,1640.0,0.7857142857142857
83,1660.0,0.7857142857142857
84,1680.0,0.9285714285714286
85,1700.0,1.0
86,1720.0,0.6428571428571429
87,1740.0,0.7857142857142857
88,1760.0,0.8571428571428571
89,1780.0,0.7857142857142857
90,1800.0,0.5
91,1820.0,0.14285714285714285
92,1840.0,0.0
93,1860.0,0.07142857142857142
94,1880.0,0.6428571428571429
95,1900.0,0.6428571428571429
96,1920.0,0.7142857142857143
97,1940.0,0.2857142857142857
98,1960.0,0.7142857142857143
99,1980.0,0.8571428571428571
100,2000.0,0.14285714285714285
101,2020.0,0.2857142857142857
102,2040.0,0.07142857142857142
103,2060.0,0.2857142857142857
104,2080.0,0.42857142857142855
105,2100.0,0.21428571428571427
106,2120.0,0.6428571428571429
107,2140.0,0.07142857142857142
108,2160.0,0.6428571428571429
109,2180.0,0.8571428571428571
110,2200.0,0.14285714285714285
111,2220.0,0.5714285714285714
112,2240.0,0.07142857142857142
113,2260.0,0.0
114,2280.0,0.0
115,2300.0,0.0
116,2320.0,0.0
117,2340.0,0.0
